stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1281,1281,John T White & Williams,Eastbound - Far Side,32.765559,-97.200297,,,,,,0
1282,1282,John T White & Sandy,Eastbound - Far Side,32.765654,-97.194768,,,,,,0
1283,1283,John T White & Morrison,Eastbound - Far Side,32.76566,-97.19035,,,,,,0
1284,1284,John T White & Cooks,Eastbound - Far Side,32.765192,-97.182456,,,,,,0
1285,1285,Eastchase & John T White - Anderson,Southbound - Mid Block,32.764487,-97.16747,,,,,,0
1287,1287,John T White & Cooks,Westbound - Near Side,32.76542,-97.182392,,,,,,0
1288,1288,John T White & Morrison,Westbound - Near Side,32.765919,-97.19032,,,,,,0
1289,1289,John T White & Sandy,Westbound - Near Side,32.765909,-97.194744,,,,,,0
1290,1290,John T White & Williams,Westbound - Far Side,32.765794,-97.201091,,,,,,0
1291,1291,John T White & Egret,Westbound - Far Side,32.766372,-97.206201,,,,,,0
1292,1292,John T White & Sycamore,Westbound - Far Side,32.766409,-97.207978,,,,,,0
1299,1299,Boca Raton & Oakland Hills,Westbound - Far Side,32.765224,-97.229076,,,,,,0
1302,1302,Boca Raton & Doral - Boca Canyon,Westbound - Mid Block,32.764285,-97.237655,,,,,,0
1303,1303,Boca Raton & Boca Agua,Westbound - Far Side,32.763801,-97.239776,,,,,,0
1304,1304,Woodhaven & La Paseo,Southbound - Far Side,32.762236,-97.240075,,,,,,0
1305,1305,Bridge & La Villeta,Westbound - Far Side,32.76098,-97.241363,,,,,,0
1306,1306,Bridge & Willow Ridge,Westbound - Near Side,32.760376,-97.247144,,,,,,0
1307,1307,Bridge & Blue Lake,Westbound - Far Side,32.759644,-97.253818,,,,,,0
1308,1308,Bridge & Viking,Westbound - Near Side,32.759211,-97.255641,,,,,,0
1309,1309,Bridge & Oakland,Westbound - Near Side,32.758831,-97.260704,,,,,,0
1313,1313,Vickery & Maidstone,Eastbound - Near Side,32.737611,-97.304049,,,,,,0
1317,1317,Rosedale & Binkley,Eastbound - Far Side,32.730638,-97.282013,,,,,,0
1318,1318,Rosedale & Bishop,Eastbound - Near Side,32.730636,-97.276815,,,,,,0
1333,1333,Ramey & Farrell,Eastbound - Near Side,32.720449,-97.235217,,,,,,0
1334,1334,Ramey & Carverly,Eastbound - Near Side,32.720432,-97.232324,,,,,,0
1335,1335,Ramey & Lucas,Eastbound - Near Side,32.720412,-97.228477,,,,,,0
1355,1355,Rosedale & Bishop,Westbound - Near Side,32.730755,-97.27728,,,,,,0
1356,1356,Rosedale & Vaughn,Westbound - Near Side,32.730813,-97.279089,,,,,,0
1359,1359,Bryant Irvin & Southwest  - SW Loop 820,Southbound - Mid Block,32.687067,-97.413706,,,,,,0
1360,1360,Bryant Irvin & Overton Ridge,Southbound - Far Side,32.676858,-97.416998,,,,,,0
1363,1363,Oakmont & Harris,Eastbound - Far Side,32.662764,-97.417375,,,,,,0
1364,1364,Oakmont & Arbor,Eastbound - Near Side,32.662793,-97.410707,,,,,,0
1365,1365,Oakmont & Oakmont,Eastbound - Far Side,32.662792,-97.407613,,,,,,0
1366,1366,Hulen & Ledgestone,Northbound - Near Side,32.664129,-97.402038,,,,,,0
1367,1367,Hulen & South,Northbound - Near Side,32.66983,-97.399783,,,,,,0
1368,1368,Hulen & South,Southbound - Near Side,32.671415,-97.40007,,,,,,0
1369,1369,Hulen & Ledgestone,Southbound - Near Side,32.66484,-97.402026,,,,,,0
1370,1370,Oakmont & Arbor,Westbound - Far Side,32.663076,-97.410685,,,,,,0
1371,1371,Oakmont & Oakmont,Westbound - Far Side,32.663074,-97.408803,,,,,,0
1373,1373,Bryant Irvin & Overton Ridge,Northbound - Near Side,32.67695,-97.416473,,,,,,0
1374,1374,Bryant Irvin & SW Loop 820 - Southwest,Northbound - Mid Block,32.686517,-97.413415,,,,,,0
1375,1375,Bryant Irvin & Bellaire,Northbound - Far Side,32.694975,-97.41158,,,,,,0
1380,1380,8th & Morphy,Southbound - Near Side,32.729788,-97.343872,,,,,,0
1381,1381,8th & Allen - Park Place,Southbound - Mid Block,32.726182,-97.343841,,,,,,0
1382,1382,8th & Richmond,Southbound - Far Side,32.723797,-97.343894,,,,,,0
1387,1387,Cleburne & Devitt,Southbound - Near Side,32.704369,-97.349679,,,,,,0
1388,1388,Cleburne & Gordon,Southbound - Far Side,32.705488,-97.348517,,,,,,0
1389,1389,Cleburne & Benbrook,Southbound - Near Side,32.701742,-97.352468,,,,,,0
1390,1390,McCart & Ripy,Southbound - Near Side,32.696658,-97.353075,,,,,,0
1391,1391,McCart & Pafford,Southbound - Far Side,32.691815,-97.353103,,,,,,0
1392,1392,McCart & Drew - Bolt,Southbound - Near Side,32.689158,-97.353104,,,,,,0
1393,1393,McCart & Flint,Southbound - Near Side,32.686844,-97.353115,,,,,,0
1394,1394,McCart & Seminary,Southbound - Near Side,32.684866,-97.353151,,,,,,0
1395,1395,McCart & Fuller,Southbound - Far Side,32.678802,-97.353114,,,,,,0
1396,1396,McCart & Martin Lydon,Southbound - Far Side,32.67519,-97.353112,,,,,,0
1397,1397,McCart & Covert,Southbound - Far Side,32.671581,-97.353072,,,,,,0
1398,1398,McCart & Southgate - Walton,Southbound - Mid Block,32.666353,-97.356126,,,,,,0
1399,1399,McCart & Edgecliff,Southbound - Near Side,32.66196,-97.356126,,,,,,0
1400,1400,McCart & Duringer,Southbound - Far Side,32.659455,-97.35782,,,,,,0
1401,1401,McCart & Westcreek,Southbound - Near Side,32.655731,-97.361558,,,,,,0
1402,1402,McCart & Springleaf,Northbound - Far Side,32.656999,-97.359805,,,,,,0
1403,1403,McCart & Westcreek,Northbound - Near Side,32.654876,-97.362051,,,,,,0
1404,1404,McCart & Edgecliff,Northbound - Far Side,32.662023,-97.355924,,,,,,0
1405,1405,McCart & Southgate,Northbound - Near Side,32.666432,-97.355875,,,,,,0
1406,1406,McCart & 820 - Covert,Northbound - Mid Block,32.669715,-97.354476,,,,,,0
1407,1407,McCart & Covert,Northbound - Near Side,32.671717,-97.352919,,,,,,0
1408,1408,McCart & Martin Lydon,Northbound - Near Side,32.675218,-97.352908,,,,,,0
1409,1409,McCart & Bilglade - Fuller,Northbound - Mid Block,32.678187,-97.352941,,,,,,0
1410,1410,McCart & Boyce - Gambrell,Northbound - Mid Block,32.68113,-97.352957,,,,,,0
1411,1411,McCart & Seminary - Flint,Northbound - Mid Block,32.685267,-97.352943,,,,,,0
1412,1412,McCart & Drew,Northbound - Far Side,32.690575,-97.352935,,,,,,0
1413,1413,McCart & Biddison,Northbound - Near Side,32.69846,-97.352924,,,,,,0
1414,1414,Cleburne & Shaw - Frazier,Northbound - Mid Block,32.703043,-97.35081,,,,,,0
1419,1419,8th & Arlington,Northbound - Far Side,32.722598,-97.343657,,,,,,0
1420,1420,8th & Richmond,Northbound - Near Side,32.723993,-97.343688,,,,,,0
1421,1421,8th & Park Place - Allen,Northbound - Mid Block,32.726222,-97.34363,,,,,,0
1422,1422,8th & Magnolia,Northbound - Near Side,32.730237,-97.343673,,,,,,0
1423,1423,8th & Cooper,Northbound - Near Side,32.736337,-97.343596,,,,,,0
1426,1426,Commerce & Belknap - Weatherford,Northbound - Mid Block,32.757855,-97.3323,,,,,,0
1428,1428,CentrePort & Stapleton,Southbound - Far Side,32.820793,-97.05609,,,,,,0
1433,1433,Amon Carter & Sovereign,Northbound - Far Side,32.830035,-97.048891,,,,,,0
1434,1434,Cambridge & FAA - Soverign,Southbound - Mid Block,32.831072,-97.044086,,,,,,0
1435,1435,Amon Carter & Sovereign - Trinity,Southbound - Mid Block,32.826976,-97.04935,,,,,,0
1440,1440,28th & Grover,Westbound - Near Side,32.795264,-97.326594,,,,,,0
1442,1442,28th & Decatur,Westbound - Near Side,32.795224,-97.336632,,,,,,0
1443,1443,28th & Commerce,Westbound - Near Side,32.79525,-97.347021,,,,,,0
1446,1446,Main & 26th - 27th,Northbound - Mid Block,32.792232,-97.349023,,,,,,0
1464,1464,Plaza & Hickock,Eastbound - Near Side,32.736722,-97.43053,,,,,,0
1465,1465,Plaza & Hickock,Westbound - Far Side,32.73684,-97.430693,,,,,,0
1466,1466,Plaza & Ridgmar,Westbound - Near Side,32.736901,-97.426066,,,,,,0
1467,1467,Plaza & Ridgmar,Eastbound - Near Side,32.736628,-97.425247,,,,,,0
1468,1468,Plaza & Taxco,Eastbound - Far Side,32.737946,-97.420523,,,,,,0
1469,1469,Plaza & Taxco,Westbound - Near Side,32.737945,-97.420265,,,,,,0
1470,1470,Westridge & Pershing,Southbound - Near Side,32.736783,-97.418899,,,,,,0
1471,1471,Westridge & Pershing,Northbound - Far Side,32.736953,-97.418751,,,,,,0
1472,1472,Calmont & Westridge,Eastbound - Far Side,32.734284,-97.418097,,,,,,0
1473,1473,Calmont & Guilford,Eastbound - Near Side,32.734017,-97.414371,,,,,,0
1486,1486,Bryant Irvin & Manhattan,Northbound - Near Side,32.713586,-97.411647,,,,,,0
1487,1487,Littlepage & Manhattan,Southbound - Near Side,32.715332,-97.410715,,,,,,0
1489,1489,Vickery & Bryant Irvin,Westbound - Near Side,32.711064,-97.409916,,,,,,0
1490,1490,Horne & Carver,Northbound - Far Side,32.716209,-97.408041,,,,,,0
1491,1491,Horne & Farnsworth - Humbert,Northbound - Mid Block,32.718366,-97.40803,,,,,,0
1494,1494,Western & Guilford,Westbound - Far Side,32.73502,-97.41409,,,,,,0
1495,1495,Houston & 6th - 7th,Southbound - Mid Block,32.752392,-97.330879,,,,,,0
1496,1496,Houston & 4th - 5th,Southbound - Mid Block,32.753767,-97.331783,,,,,,0
1497,1497,Houston & 2nd,Southbound - Near Side,32.75543,-97.332906,,,,,,0
1498,1498,Houston & Weatherford,Southbound - Near Side,32.756898,-97.333941,,,,,,0
1499,1499,Throckmorton & Belknap,Northbound - Near Side,32.756772,-97.334726,,,,,,0
1500,1500,Throckmorton & 2nd - Weatherford,Northbound - Mid Block,32.755525,-97.333794,,,,,,0
1504,1504,Jennings & Texas,Northbound - Near Side,32.747371,-97.33017,,,,,,0
1517,1517,Blanch & White Settlement,Northbound - Near Side,32.758995,-97.362401,,,,,,0
1521,1521,Sondra & Blanch,Eastbound - Near Side,32.757209,-97.36373,,,,,,0
1522,1522,Bailey & Sondra,Northbound - Far Side,32.756765,-97.365937,,,,,,0
1523,1523,Sondra & Bailey,Eastbound - Far Side,32.756517,-97.365164,,,,,,0
1538,1538,10th & Burnett,Westbound - Near Side,32.750005,-97.333799,,,,,,0
1543,1543,Throckmorton & 11th - Jennings,Northbound - Mid Block,32.7498,-97.32997,,,,,,0
1547,1547,Commerce & 5th,Northbound - Near Side,32.754058,-97.329679,,,,,,0
1549,1549,Jones & 4th,Northbound - Near Side,32.755573,-97.328748,,,,,,0
1553,1553,Weatherford & Taylor - Throck,Eastbound - Mid Block,32.756087,-97.334918,,,,,,0
1556,1556,8th & Elizabeth - Robert,Southbound - Mid Block,32.715979,-97.343897,,,,,,0
1557,1557,McCart & Butler,Southbound - Far Side,32.695239,-97.353081,,,,,,0
1562,1562,McCart & Butler,Northbound - Near Side,32.695218,-97.352914,,,,,,0
1563,1563,Cleburne & Townsend - Gordon,Northbound - Mid Block,32.705276,-97.348447,,,,,,0
1566,1566,8th & Robert - Elizabeth,Northbound - Mid Block,32.715703,-97.343702,,,,,,0
1752,1752,Dr.Dennis Dunkins Transfer Center # 2 (Rt 21),,32.74034,-97.263099,,,,4,,0
1753,1753,Dr.Dennis Dunkins Transfer Center # 3 (Rt 25),,32.740269,-97.26323,,,,4,,0
1754,1754,Dr.Dennis Dunkins Transfer Center # 4 (Spur),,32.740317,-97.263353,,,,4,,0
1755,1755,Dr.Dennis Dunkins Transfer Center # 5 (Spur),,32.740534,-97.263285,,,,4,,0
1756,1756,Dr.Dennis Dunkins Transfer Center # 1 (Rt 22),,32.740495,-97.263115,,,,4,,0
1766,1766,7th & Currie - Foch,Eastbound - Mid Block,32.751013,-97.357481,,,,,,0
1768,1768,Bryant Irvin & Convair,Southbound - Near Side,32.70007,-97.411889,,,,,,0
1770,1770,Bryant Irvin & Convair,Northbound - Far Side,32.700161,-97.411608,,,,,,0
1776,1776,Lancaster & Sanborn,Westbound - Near Side,32.741188,-97.284185,,,,,,0
1778,1778,Handley & Normandy,Southbound - Far Side,32.748443,-97.216356,,,,,,0
1779,1779,Handley & Meadowbrook,Southbound - Near Side,32.746391,-97.216427,,,,,,0
1781,1781,Handley Ederville & Jack Newell,Southbound - Far Side,32.784551,-97.221428,,,,,,0
1782,1782,John T White & John T White,Westbound - Near Side,32.765151,-97.173292,,,,,,0
1783,1783,John T White & John T White,Eastbound - Far Side,32.76488,-97.17236,,,,,,0
1784,1784,Main & 21st,Northbound - Far Side,32.783341,-97.349102,,,,,,0
1785,1785,Main & 23rd,Northbound - Far Side,32.786469,-97.349111,,,,,,0
1787,1787,Main & 21st,Southbound - Far Side,32.782379,-97.349314,,,,,,0
1804,1804,Tarrant & Cumberland,Westbound - Far Side,32.896156,-97.305672,,,,,,0
1807,1807,Vickery & Galveston,Eastbound - Near Side,32.743553,-97.32733,,,,,,0
1810,1810,N Beach & Glenview,Northbound - Near Side,32.83152,-97.290397,,,,,,0
1814,1814,N Beach & Glenview,Southbound - Far Side,32.830927,-97.290755,,,,,,0
1815,1815,College & Broadway,Southbound - Near Side,32.741049,-97.334732,,,,,,0
1816,1816,College & Broadway,Northbound - Far Side,32.741327,-97.334617,,,,,,0
1817,1817,Lancaster & Watson,Eastbound - Near Side,32.740783,-97.248581,,,,,,0
1823,1823,Tarrant & Arcadia Park,Westbound - Far Side,32.895379,-97.297828,,,,,,0
1825,1825,University & Crestline,Northbound - Near Side,32.743419,-97.361352,,,,,,0
1827,1827,Tarrant & Arcadia Park,Eastbound - Far Side,32.894886,-97.296485,,,,,,0
1828,1828,Hulen & Oakbend Trail,Southbound - Far Side,32.666601,-97.400974,,,,,,0
1830,1830,Hulen & Hulen Bend,Southbound - Far Side,32.661158,-97.401968,,,,,,0
1835,1835,McCart & Finbro,Northbound - Far Side,32.653453,-97.363533,,,,,,0
1859,1859,McCart & Altamesa,Southbound - Near Side,32.651676,-97.365787,,,,,,0
1860,1860,Main & Leuda,Northbound - Near Side,32.736362,-97.32583,,,,,,0
1862,1862,McCart & Green Ridge,Southbound - Far Side,32.637573,-97.369923,,,,,,0
1863,1863,McCart & Green Ridge,Northbound - Near Side,32.637525,-97.369614,,,,,,0
1864,1864,Sycamore School & McCart,Westbound - Far Side,32.635087,-97.371119,,,,,,0
1865,1865,Sycamore School & McCart - Cleburne,Westbound - Mid Block,32.634327,-97.376643,,,,,,0
1867,1867,Hulen & Kingswood,Northbound - Near Side,32.640639,-97.395701,,,,,,0
1871,1871,Hulen & Fuller,Southbound - Near Side,32.642618,-97.396042,,,,,,0
1872,1872,Hulen & Kingswood,Southbound - Far Side,32.639771,-97.396026,,,,,,0
1873,1873,Hulen & Sleepy Ridge,Southbound - Near Side,32.637747,-97.395023,,,,,,0
1874,1874,Sycamore School & Hulen,Eastbound - Far Side,32.634315,-97.389513,,,,,,0
1876,1876,Sycamore School & Weatherwood,Eastbound - Near Side,32.635678,-97.381935,,,,,,0
1877,1877,Sycamore School & Cleburne - McCart,Eastbound - Mid Block,32.634063,-97.37657,,,,,,0
1878,1878,Sycamore School & McCart,Eastbound - Near Side,32.634795,-97.372332,,,,,,0
1893,1893,Main & Leuda,Southbound - Near Side,32.736606,-97.32599,,,,,,0
1900,1900,Riverside & Vanhorn,Southbound - Near Side,32.756852,-97.302114,,,,,,0
1902,1902,Hulen & Tallow Wind,Southbound - Near Side,32.635179,-97.392096,,,,,,0
1903,1903,Hulen & Tallow Wind,Northbound - Near Side,32.635517,-97.392096,,,,,,0
1906,1906,Bryant Irvin & Cityview,Southbound - Far Side,32.67983,-97.414809,,,,,,0
1907,1907,Bryant Irvin & Trailview,Southbound - Far Side,32.674471,-97.418433,,,,,,0
1908,1908,Bryant Irvin & Haley,Southbound - Far Side,32.671806,-97.419305,,,,,,0
1909,1909,Bryant Irvin & Altomonte,Southbound - Far Side,32.668902,-97.419593,,,,,,0
1910,1910,Bryant Irvin & Broadway Plaza,Northbound - Near Side,32.668922,-97.419262,,,,,,0
1911,1911,Bryant Irvin & Cameron Creek,Northbound - Far Side,32.672348,-97.418805,,,,,,0
1912,1912,Bryant Irvin & Trailview,Northbound - Near Side,32.674701,-97.417912,,,,,,0
1913,1913,Bryant Irvin & Cityview,Northbound - Near Side,32.679787,-97.414494,,,,,,0
1914,1914,28th & Lulu,Westbound - Near Side,32.795258,-97.333492,,,,,,0
1923,1923,N Beach & Winterhazel,Northbound - Near Side,32.867735,-97.291131,,,,,,0
1924,1924,N Beach & Parkhaven,Northbound - Near Side,32.865265,-97.291061,,,,,,0
1930,1930,N Beach & Marsarie - Buckeye,Northbound - Mid Block,32.875966,-97.289587,,,,,,0
1931,1931,N Beach & Buckeye - Marserie,Southbound - Mid Block,32.87605,-97.289917,,,,,,0
1932,1932,N Beach & Pepperbush - Mimosa,Northbound - Mid Block,32.879529,-97.289521,,,,,,0
1933,1933,N Beach & Mimosa - Pepperbush,Southbound - Mid Block,32.879774,-97.289873,,,,,,0
1934,1934,N Beach & Mustang,Southbound - Near Side,32.884584,-97.28982,,,,,,0
1935,1935,N Beach & Mustang,Northbound - Far Side,32.884526,-97.289481,,,,,,0
1960,1960,Jacksboro HWY & 18th,Northbound - Far Side,32.776114,-97.367585,,,,,,0
1961,1961,Main & Petersmith,Northbound - Near Side,32.739801,-97.325824,,,,,,0
1968,1968,Main & Daggett,Southbound - Near Side,32.742517,-97.325937,,,,,,0
1971,1971,6th & Commerce,Westbound - Far Side,32.753672,-97.329655,,,,,,0
1980,1980,Hulen & French Lake,Northbound - Near Side,32.637759,-97.394587,,,,,,0
1981,1981,Hulen & Fuller,Northbound - Near Side,32.642627,-97.395694,,,,,,0
1982,1982,Hulen & Cinnamon Hill,Northbound - Near Side,32.64588,-97.395755,,,,,,0
1983,1983,Hulen & Altamesa,Northbound - Near Side,32.647817,-97.395791,,,,,,0
1985,1985,Hulen & Hulen Bend,Northbound - Near Side,32.661256,-97.401652,,,,,,0
1988,1988,6th & Throckmorton,Westbound - Far Side,32.752426,-97.332222,,,,,,0
1989,1989,Calhoun & 3rd,Southbound - Near Side,32.755976,-97.330163,,,,,,0
2008,2008,University & Colonial - Riverfront,Northbound - Mid Block,32.722723,-97.361097,,,,,,0
2024,2024,Fitzhugh & Lucas - Cass,Westbound - Mid Block,32.717795,-97.228478,,,,,,0
2026,2026,N Beach & Long,Southbound - Near Side,32.811829,-97.290753,,,,,,0
2027,2027,Fitzhugh & Stalcup,Westbound - Near Side,32.71809,-97.237152,,,,,,0
2032,2032,Rosedale & Argyle,Eastbound - Far Side,32.731407,-97.304936,,,,,,0
2035,2035,Rosedale & Vaughn,Eastbound - Far Side,32.730618,-97.279098,,,,,,0
2036,2036,Rosedale & Amanda,Eastbound - Far Side,32.731126,-97.249362,,,,,,0
2037,2037,7th & Stayton,Westbound - Far Side,32.751151,-97.351705,,,,,,0
2038,2038,Berry & Ruthann,Eastbound - Far Side,32.710437,-97.245283,,,,,,0
2039,2039,Berry & Lauretta,Eastbound - Near Side,32.708574,-97.241428,,,,,,0
2040,2040,Stalcup & Cox,Northbound - Near Side,32.709961,-97.237867,,,,,,0
2042,2042,Rosedale & Freeman,Westbound - Near Side,32.731763,-97.308714,,,,,,0
2043,2043,Pennsylvania & 8th - 7th,Eastbound - Mid Block,32.738388,-97.342988,,,,,,0
2045,2045,N Beach & Basswood,Northbound - Far Side,32.873398,-97.289852,,,,,,0
2046,2046,Riverside & Morningside,Southbound - Far Side,32.712799,-97.304144,,,,,,0
2048,2048,Mansfield HWY & Seminary,Eastbound - Near Side,32.685371,-97.285084,,,,,,0
2049,2049,N Beach & Basswood,Southbound - Far Side,32.872197,-97.29072,,,,,,0
2050,2050,N Beach & Longstraw,Southbound - Near Side,32.86802,-97.291479,,,,,,0
2053,2053,Magnolia & Travis,Eastbound - Near Side,32.730576,-97.332592,,,,,,0
2056,2056,Hemphill & Maddox,Northbound - Far Side,32.727495,-97.331487,,,,,,0
2058,2058,Hemphill & Fogg,Northbound - Far Side,32.691322,-97.331608,,,,,,0
2059,2059,Hemphill & Devitt,Southbound - Far Side,32.703244,-97.331745,,,,,,0
2061,2061,Hemphill & Carlock,Northbound - Near Side,32.718735,-97.33148,,,,,,0
2063,2063,N Beach & Parkhaven,Southbound - Far Side,32.865007,-97.291364,,,,,,0
2065,2065,Lancaster & Tandy,Eastbound - Far Side,32.740254,-97.275466,,,,,,0
2066,2066,N Beach & 28th,Northbound - Far Side,32.795891,-97.290572,,,,,,0
2069,2069,Camp Bowie & Westridge,Eastbound - Near Side,32.72802,-97.416844,,,,,,0
2070,2070,Lackland & Locke,Northbound - Far Side,32.732259,-97.434542,,,,,,0
2072,2072,Lackland & Garland,Southbound - Near Side,32.727617,-97.434781,,,,,,0
2073,2073,Camp Bowie & Indale,Eastbound - Near Side,32.722799,-97.42934,,,,,,0
2078,2078,Hulen & Calmont,Southbound - Near Side,32.733914,-97.387802,,,,,,0
2080,2080,Bryant Irvin & Diaz,Southbound - Near Side,32.727518,-97.413526,,,,,,0
2083,2083,Hulen & Stonegate,Northbound - Near Side,32.711678,-97.385866,,,,,,0
2084,2084,Hulen & Ranch View,Southbound - Far Side,32.695921,-97.391366,,,,,,0
2085,2085,Hulen & Hulen Park,Northbound - Near Side,32.694235,-97.392633,,,,,,0
2086,2086,Hulen & Arborlawn,Southbound - Far Side,32.691428,-97.394101,,,,,,0
2087,2087,Seminary & Cockrell,Eastbound - Far Side,32.68451,-97.359322,,,,,,0
2089,2089,Seminary & Cole,Eastbound - Far Side,32.684285,-97.315611,,,,,,0
2101,2101,Lancaster & Cedar - Poplar,Westbound - Mid Block,32.746256,-97.315134,,,,,,0
2109,2109,Hemphill & Flint,Northbound - Far Side,32.687023,-97.331632,,,,,,0
2112,2112,Hemphill & Devitt,Northbound - Near Side,32.703993,-97.331553,,,,,,0
2114,2114,Hemphill & Bowie - Lowden,Northbound - Mid Block,32.70833,-97.331506,,,,,,0
2115,2115,Hemphill & Cantey,Northbound - Near Side,32.711057,-97.331503,,,,,,0
2116,2116,Hemphill & Cantey,Southbound - Far Side,32.711132,-97.331734,,,,,,0
2117,2117,Hemphill & Powell - Jessamine,Southbound - Mid Block,32.718731,-97.331695,,,,,,0
2118,2118,N Beach & Western Center,Northbound - Near Side,32.859845,-97.289867,,,,,,0
2120,2120,7th & Cherry,Eastbound - Far Side,32.750909,-97.334356,,,,,,0
2123,2123,N Beach & Western Center,Southbound - Far Side,32.85995,-97.290217,,,,,,0
2124,2124,Allen & South Fwy,Westbound - Far Side,32.726166,-97.321691,,,,,,0
2125,2125,N Beach & Thompson,Northbound - Near Side,32.889942,-97.289408,,,,,,0
2127,2127,N Beach & Thompson,Southbound - Far Side,32.890086,-97.289757,,,,,,0
2133,2133,Berry & James,Eastbound - Far Side,32.705879,-97.344081,,,,,,0
2135,2135,McCart & Bolt,Northbound - Near Side,32.688163,-97.352935,,,,,,0
2146,2146,Lackland & Curzon,Southbound - Near Side,32.7297,-97.434747,,,,,,0
2151,2151,Tarrant County College,,32.666779,-97.289967,,,,,,0
2170,2170,Ephriham & 18th,Westbound - Near Side,32.787775,-97.380752,,,,,,0
2171,2171,Jacksboro HWY & University,Westbound - Near Side,32.767654,-97.354676,,,,,,0
2174,2174,Hemphill & Berry - Bowie,Northbound - Mid Block,32.707072,-97.331535,,,,,,0
2193,2193,Brentwood Stair & Handley,Eastbound - Near Side,32.754255,-97.215402,,,,,,0
2194,2194,Brentwood Stair & Brentwood,Southbound - Far Side,32.755518,-97.217822,,,,,,0
2195,2195,Bridgewood & Brentwood Stair,Southbound - Near Side,32.757408,-97.217788,,,,,,0
2196,2196,Bridgewood & Bridge - I 30,Southbound - Mid Block,32.763032,-97.21765,,,,,,0
2198,2198,Bridgewood & Bridge - Bocaraton,Northbound - Near Side,32.768147,-97.217692,,,,,,0
2201,2201,Brentwood Stair & Brentwood,Northbound - Near Side,32.755804,-97.217752,,,,,,0
2206,2206,Handley & Greenlee - Jewell,Northbound - Mid Block,32.742085,-97.216272,,,,,,0
2207,2207,Handley & Craig,Northbound - Near Side,32.736812,-97.216887,,,,,,0
2208,2208,Lancaster & Tierney,Eastbound - Far Side,32.740292,-97.24135,,,,,,0
2220,2220,Lancaster & Kentucky,Westbound - Near Side,32.746249,-97.317138,,,,,,0
2228,2228,Camp Bowie & Sanguinet,Eastbound - Far Side,32.73885,-97.390955,,,,,,0
2252,2252,Brentwood Stair & Handley - E Loop 820,Westbound - Mid Block,32.754435,-97.215382,,,,,,0
2264,2264,Hemphill & Hammond,Northbound - Near Side,32.680531,-97.331627,,,,,,0
2265,2265,Berry & Old Mansfield,Eastbound - Near Side,32.706133,-97.29879,,,,,,0
2283,2283,Berry & Glen Garden - Old Mansfield,Westbound - Mid Block,32.706789,-97.297506,,,,,,0
2284,2284,Campus & SE Loop 820,Southbound - Far Side,32.663487,-97.295731,,,,,,0
2285,2285,Campus & SE Loop 820,Northbound - Near Side,32.663846,-97.294893,,,,,,0
2286,2286,Glen Garden & Yuma,Westbound - Near Side,32.710535,-97.307074,,,,,,0
2292,2292,Evans & Jessamine,Southbound - Far Side,32.717985,-97.318512,,,,,,0
2293,2293,Evans & Marion,Southbound - Far Side,32.71581,-97.318543,,,,,,0
2294,2294,Evans & Morningside - Colvin,Southbound - Mid Block,32.713386,-97.318549,,,,,,0
2297,2297,Oak Grove & Glasgow,Northbound - Near Side,32.662411,-97.304158,,,,,,0
2298,2298,Felix & Fuller,Northbound - Near Side,32.675629,-97.318272,,,,,,0
2300,2300,Felix & South - Oak Grove,Southbound - Mid Block,32.675515,-97.318457,,,,,,0
2302,2302,Felix & Evans,Westbound - Far Side,32.676548,-97.319417,,,,,,0
2303,2303,Oak Grove & SE Loop 820,Northbound - Near Side,32.670986,-97.312616,,,,,,0
2304,2304,Oak Grove & Brown - SE Loop 820,Southbound - Mid Block,32.670962,-97.312789,,,,,,0
2305,2305,Oak Grove & Mansel,Southbound - Near Side,32.666993,-97.308952,,,,,,0
2312,2312,Hemphill & Gambrell,Southbound - Near Side,32.681866,-97.331876,,,,,,0
2313,2313,Hemphill & Hammond,Southbound - Near Side,32.680766,-97.331873,,,,,,0
2326,2326,James & Yates - Southcrest,Southbound - Mid Block,32.672348,-97.345149,,,,,,0
2331,2331,Main & 27th,Northbound - Near Side,32.793195,-97.349025,,,,,,0
2332,2332,Main & 26th,Southbound - Far Side,32.791254,-97.349237,,,,,,0
2333,2333,Hemphill & Thelin,Northbound - Near Side,32.668435,-97.331728,,,,,,0
2337,2337,Hemphill & Beddell,Northbound - Near Side,32.682273,-97.331664,,,,,,0
2338,2338,Hemphill & Kellis,Northbound - Far Side,32.684461,-97.331589,,,,,,0
2343,2343,Riverside & Vanhorn,Northbound - Far Side,32.756933,-97.301858,,,,,,0
2344,2344,Riverside & Ennis,Northbound - Near Side,32.758791,-97.301625,,,,,,0
2357,2357,28th & Braswell,Westbound - Near Side,32.795299,-97.318856,,,,,,0
2358,2358,28th & Sterling - Deen,Westbound - Mid Block,32.795308,-97.324981,,,,,,0
2359,2359,28th & Commerce,Eastbound - Far Side,32.795069,-97.347278,,,,,,0
2362,2362,28th & Braswell,Eastbound - Near Side,32.795079,-97.318832,,,,,,0
2365,2365,Sylvania & Watauga,Southbound - Near Side,32.789926,-97.30866,,,,,,0
2366,2366,Sylvania & Carnation,Southbound - Far Side,32.785015,-97.308659,,,,,,0
2367,2367,Sylvania & Yucca,Southbound - Far Side,32.780541,-97.308678,,,,,,0
